model,ticker,n,mae,rmse,mean_y_true,mean_y_pred
GNN + News,PHR,26,0.0064908610551353,0.0087101124004695,0.014044646711017,0.0202869155384615
GNN + News,PLX,38,0.0045283720804928,0.0058005995509176,0.0142385280617561,0.0159527221710526
GNN + News,PNJ,71,0.0064735274774009,0.0085809414281921,0.0115179985000843,0.0154288216267605
GNN + News,POW,36,0.0069527545603351,0.009466299356903,0.0204914660296506,0.0155075321249999
GNN + News,PPC,10,0.0072012604783129,0.007809952494949,0.007660902221687,0.0148621627
GNN + News,PVD,68,0.0069015681567144,0.0089267649836767,0.020046922706944,0.0158891785294117
GNN + News,PVS,19,0.0106429229779699,0.0122822966968352,0.0182160736845903,0.0157805175
GNN + News,QNS,64,0.0071656823448193,0.0080801278989397,0.0059386399989306,0.01310432234375
GNN + News,REE,48,0.0073504882343924,0.0085782338149933,0.0113712482076758,0.0175145921666666
GNN + News,SAB,18,0.0090565178831602,0.0098022971920553,0.0075381670612841,0.0165946849444444
GNN + News,SCR,23,0.0088987033614995,0.0103713804218687,0.0234451396390795,0.023111102173913
GNN + News,SCS,15,0.0041897957418553,0.0055313643992454,0.0113912771766384,0.0138505531333333
GNN + News,SGN,39,0.0104698156766676,0.011435524614011,0.0060099917702758,0.0164376267435897
GNN + News,SHB,115,0.007887052577568,0.0109714765691004,0.0203587345697957,0.0146440713608695
GNN + News,SIP,34,0.0064363677538208,0.0081730192337391,0.0176675585098564,0.0202320142058823
GNN + News,SSB,156,0.0098462880810803,0.014459327134593,0.0198766376542595,0.013266604375
GNN + News,SSI,85,0.0077512165260124,0.0092614290029854,0.0256285793531466,0.0223149928705882
GNN + News,STB,75,0.0124885508792573,0.0153508788170848,0.025151823653529,0.01409131702
GNN + News,SZC,70,0.0073469105900901,0.0087612459867258,0.01681229806106,0.0193457434571428
GNN + News,TCB,115,0.0068603049915463,0.008337436424156,0.0190027297271981,0.0141308678608695
