article_id,ticker,company_name,is_primary,mention_count,relevance_score,company_sentiment,mapping_method,matched_text
N000076,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N000077,SHB,SHB,1,2,1.0,0.0,ticker_match,SHB
N000078,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N000079,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N000080,SSI,SSI Securities,1,1,1.0,1.0,ticker_match,SSI
N000081,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N000082,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N000083,TPB,TPBank,1,1,1.0,0.0,ticker_match,TPB
N000084,VCB,Vietcombank,1,1,1.0,0.0,ticker_match,VCB
N000085,VCB,Vietcombank,1,1,1.0,0.0,ticker_match,VCB
N000086,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N000087,VSC,Viconship,1,2,1.0,0.0,ticker_match,VSC
N000088,BAF,BAF Viet Nam,1,1,1.0,0.0,ticker_match,BAF
N000089,BCM,Becamex IDC,1,1,0.9,0.9,alias_match,Becamex
N000090,BMP,Binh Minh Plastic,1,1,1.0,0.0,ticker_match,BMP
N000091,C4G,C4G,1,1,1.0,0.0,ticker_match,C4G
N000092,CRE,CRE,1,1,1.0,0.0,ticker_match,CRE
N000093,CTG,VietinBank,1,1,0.95,0.95,company_name_match,VietinBank
N000094,DBC,Dabaco,1,1,1.0,0.0,ticker_match,DBC
N000095,DXG,Dat Xanh,1,1,1.0,0.0,ticker_match,DXG
N000096,EIB,Eximbank,1,1,1.0,0.0,ticker_match,EIB
N000097,FCN,Fecon,1,1,1.0,0.0,ticker_match,FCN
N000098,FCN,Fecon,1,1,1.0,0.0,ticker_match,FCN
N000099,FCN,Fecon,1,1,1.0,0.0,ticker_match,FCN
N000100,FCN,Fecon,1,1,1.0,0.0,ticker_match,FCN
N000101,FTS,FPTS,1,1,1.0,0.0,ticker_match,FTS
N000102,HAH,Hai An,1,1,1.0,0.0,ticker_match,HAH
N000103,OCB,OCB,1,2,1.0,0.0,ticker_match,OCB
N000104,PAN,PAN Group,1,2,1.0,0.0,ticker_match,PAN
N000105,QNS,Duong Quang Ngai,1,1,1.0,0.0,ticker_match,QNS
N000106,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N000107,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N000108,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N000109,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N000110,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N000111,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N000112,TPB,TPBank,1,1,1.0,0.0,ticker_match,TPB
N000113,TPB,TPBank,1,1,1.0,0.0,ticker_match,TPB
N000114,VCB,Vietcombank,1,1,1.0,0.0,ticker_match,VCB
N000115,VCB,Vietcombank,1,1,1.0,0.0,ticker_match,VCB
N000116,VCB,Vietcombank,1,1,1.0,0.0,ticker_match,VCB
N000117,VIC,Vingroup,1,1,0.8,0.0,source_ticker,VIC
N000118,VIC,Vingroup,1,1,0.9,0.0,alias_match,VinFast
N000119,VPB,VPBank,1,1,0.95,0.0,company_name_match,VPBank
N000120,VRE,Vincom Retail,1,1,1.0,1.0,ticker_match,VRE
N000121,APH,APH,0,1,1.0,0.0,ticker_match,APH
N000121,AAA,AAA,1,1,1.0,0.0,ticker_match,AAA
N000122,ABB,ABBANK,1,1,0.8,0.0,source_ticker,ABB
N000123,APH,APH,1,1,1.0,0.0,ticker_match,APH
N000124,BAF,BAF Viet Nam,1,1,1.0,0.0,ticker_match,BAF
N000125,BID,BIDV,1,1,1.0,0.0,ticker_match,BID
N000126,BID,BIDV,1,1,0.95,0.0,company_name_match,BIDV
N000127,BID,BIDV,1,1,0.8,0.0,source_ticker,BID
N000128,C4G,C4G,1,1,1.0,0.0,ticker_match,C4G
N000129,C4G,C4G,1,1,1.0,0.0,ticker_match,C4G
N000130,CMG,CMC Corporation,1,1,1.0,0.0,ticker_match,CMG
N000131,CMG,CMC Corporation,1,2,1.0,0.0,ticker_match,CMG
N000132,CRE,CRE,1,1,1.0,-1.0,ticker_match,CRE
N000133,CTD,Coteccons,1,1,0.8,0.0,source_ticker,CTD
N000134,EIB,Eximbank,1,1,1.0,0.0,ticker_match,EIB
N000135,ELC,ELC,1,1,1.0,0.0,ticker_match,ELC
N000136,FMC,FMC,1,1,1.0,0.0,ticker_match,FMC
N000137,GEX,GELEX,1,1,1.0,0.0,ticker_match,GEX
N000138,HDB,HDBank,1,1,1.0,0.0,ticker_match,HDB
N000139,HDB,HDBank,1,1,1.0,0.0,ticker_match,HDB
N000140,JVC,JVC,1,1,1.0,0.0,ticker_match,JVC
N000141,LCG,LCG,1,1,1.0,0.0,ticker_match,LCG
N000142,LPB,LPBank,1,1,0.8,-0.8,source_ticker,LPB
N000143,MSN,Masan Group,1,1,1.0,0.0,ticker_match,MSN
N000144,MSN,Masan Group,1,1,0.9,0.0,alias_match,Masan
N000145,MWG,Mobile World,1,1,1.0,0.0,ticker_match,MWG
N000146,NLG,Nam Long,1,1,1.0,0.0,ticker_match,NLG
N000147,NLG,Nam Long,1,1,1.0,0.0,ticker_match,NLG
N000148,NLG,Nam Long,1,1,1.0,0.0,ticker_match,NLG
N000149,PVS,PTSC,1,1,1.0,0.0,ticker_match,PVS
N000150,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N000151,STB,Sacombank,1,1,0.95,0.0,company_name_match,Sacombank
N000152,VHC,Vinh Hoan,1,1,1.0,0.0,ticker_match,VHC
N000153,VHM,Vinhomes,1,1,1.0,0.0,ticker_match,VHM
N000154,VIB,VIB,1,1,1.0,0.0,ticker_match,VIB
N000155,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N000156,VIX,VIX Securities,1,1,1.0,0.0,ticker_match,VIX
N000157,VIX,VIX Securities,1,1,1.0,0.0,ticker_match,VIX
N000158,VRE,Vincom Retail,1,1,1.0,0.0,ticker_match,VRE
N000159,VRE,Vincom Retail,1,1,1.0,0.0,ticker_match,VRE
N000160,VRE,Vincom Retail,1,1,1.0,0.0,ticker_match,VRE
N000161,MSN,Masan Group,1,1,0.9,0.0,alias_match,Masan
N000162,VHM,Vinhomes,1,1,0.8,0.8,source_ticker,VHM
N000163,AAA,AAA,1,1,1.0,0.0,ticker_match,AAA
N000164,ACB,ACB,1,1,0.8,0.0,source_ticker,ACB
N000165,AGG,An Gia,1,1,0.8,0.0,source_ticker,AGG
N000166,BID,BIDV,1,1,0.8,0.0,source_ticker,BID
N000167,CMG,CMC Corporation,1,1,1.0,0.0,ticker_match,CMG
N000168,CTG,VietinBank,0,1,0.95,0.0,company_name_match,VietinBank
N000168,CTS,CTS,1,1,0.8,0.0,source_ticker,CTS
N000169,DCM,Dam Ca Mau,1,1,1.0,1.0,ticker_match,DCM
N000170,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N000171,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N000172,EIB,Eximbank,1,1,1.0,0.0,ticker_match,EIB
N000173,FCN,Fecon,1,1,1.0,0.0,ticker_match,FCN
N000174,FCN,Fecon,1,1,1.0,0.0,ticker_match,FCN
N000175,FMC,FMC,1,1,1.0,0.0,ticker_match,FMC
N000176,HAH,Hai An,1,1,1.0,0.0,ticker_match,HAH
N000176,HSG,Hoa Sen Group,0,1,1.0,0.0,ticker_match,HSG
N000177,HCM,HSC,1,1,1.0,0.0,ticker_match,HCM
N000178,HCM,HSC,1,1,1.0,0.0,ticker_match,HCM
N000179,HDG,Ha Do,1,1,1.0,0.0,ticker_match,HDG
N000180,HPG,Hoa Phat,1,1,0.8,0.0,source_ticker,HPG
N000181,MBB,MBBank,1,1,1.0,0.0,ticker_match,MBB
N000182,MSN,Masan Group,1,1,1.0,0.0,ticker_match,MSN
N000183,MSN,Masan Group,1,1,1.0,0.0,ticker_match,MSN
N000184,PAN,PAN Group,1,1,1.0,0.0,ticker_match,PAN
N000185,PAN,PAN Group,1,1,1.0,0.0,ticker_match,PAN
N000186,PNJ,Phu Nhuan Jewelry,1,1,1.0,0.0,ticker_match,PNJ
N000187,PNJ,Phu Nhuan Jewelry,1,1,1.0,0.0,ticker_match,PNJ
N000188,PPC,PPC,1,1,0.8,0.0,source_ticker,PPC
N000189,QNS,Duong Quang Ngai,1,1,1.0,0.0,ticker_match,QNS
N000190,REE,REE Corporation,1,1,1.0,0.0,ticker_match,REE
N000191,REE,REE Corporation,1,1,1.0,0.0,ticker_match,REE
N000192,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N000193,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N000194,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N000195,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N000196,STB,Sacombank,1,1,1.0,0.0,ticker_match,STB
N000197,TRA,Traphaco,1,1,1.0,0.0,ticker_match,TRA
N000198,TRA,Traphaco,1,1,1.0,0.0,ticker_match,TRA
N000199,VCI,Vietcap,1,1,1.0,0.0,ticker_match,VCI
N000200,VND,VNDirect,1,1,1.0,0.0,ticker_match,VND
N000201,VPB,VPBank,1,1,0.95,0.95,company_name_match,VPBank
N000202,AAA,AAA,1,1,1.0,0.0,ticker_match,AAA
N000203,AAA,AAA,1,1,1.0,0.0,ticker_match,AAA
N000204,AGG,An Gia,1,1,1.0,0.0,ticker_match,AGG
N000205,AGG,An Gia,1,1,1.0,0.0,ticker_match,AGG
N000206,AGG,An Gia,1,1,1.0,0.0,ticker_match,AGG
N000207,AGG,An Gia,1,1,1.0,0.0,ticker_match,AGG
N000208,AGG,An Gia,1,1,1.0,0.0,ticker_match,AGG
N000209,APH,APH,1,1,1.0,0.0,ticker_match,APH
N000210,BCM,Becamex IDC,1,1,1.0,0.0,ticker_match,BCM
N000211,BFC,Binh Dien Fertilizer,1,1,1.0,0.0,ticker_match,BFC
N000212,VNM,Vinamilk,0,1,1.0,0.0,ticker_match,VNM
N000212,FPT,FPT Corporation,0,1,1.0,0.0,ticker_match,FPT
N000212,HPG,Hoa Phat,0,1,1.0,0.0,ticker_match,HPG
N000212,BID,BIDV,1,1,0.8,0.0,source_ticker,BID
N000213,BSR,Binh Son Refining,1,1,1.0,0.0,ticker_match,BSR
N000214,C4G,C4G,1,1,1.0,0.0,ticker_match,C4G
N000215,CTD,Coteccons,1,1,1.0,-1.0,ticker_match,CTD
N000216,VNM,Vinamilk,0,1,1.0,0.0,ticker_match,VNM
N000216,FPT,FPT Corporation,0,1,1.0,0.0,ticker_match,FPT
N000216,HPG,Hoa Phat,0,1,1.0,0.0,ticker_match,HPG
N000216,CTG,VietinBank,1,1,0.8,0.0,source_ticker,CTG
N000217,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N000218,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N000219,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N000220,DHG,Hau Giang Pharma,1,1,1.0,0.0,ticker_match,DHG
N000221,DXG,Dat Xanh,1,1,1.0,0.0,ticker_match,DXG
N000222,ELC,ELC,1,1,1.0,-1.0,ticker_match,ELC
N000223,FCN,Fecon,1,1,1.0,0.0,ticker_match,FCN
N000224,FTS,FPTS,1,1,1.0,0.0,ticker_match,FTS
N000225,FTS,FPTS,1,1,1.0,0.0,ticker_match,FTS
N000226,HAH,Hai An,1,1,1.0,0.0,ticker_match,HAH
N000227,HCM,HSC,1,1,1.0,0.0,ticker_match,HCM
N000228,HDG,Ha Do,1,1,1.0,0.0,ticker_match,HDG
N000229,HSG,Hoa Sen Group,1,1,1.0,0.0,ticker_match,HSG
N000230,LPB,LPBank,1,1,1.0,0.0,ticker_match,LPB
N000231,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N000232,MWG,Mobile World,1,1,0.8,0.0,source_ticker,MWG
N000233,NLG,Nam Long,1,1,1.0,0.0,ticker_match,NLG
N000234,NLG,Nam Long,1,1,1.0,0.0,ticker_match,NLG
N000235,OCB,OCB,1,1,1.0,0.0,ticker_match,OCB
N000236,ORS,ORS,1,1,1.0,0.0,ticker_match,ORS
N000237,PAN,PAN Group,1,1,1.0,0.0,ticker_match,PAN
N000238,PAN,PAN Group,1,1,1.0,0.0,ticker_match,PAN
N000239,PAN,PAN Group,1,1,1.0,0.0,ticker_match,PAN
N000240,PAN,PAN Group,1,1,1.0,0.0,ticker_match,PAN
N000241,PPC,PPC,1,1,1.0,0.0,ticker_match,PPC
N000242,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N000243,SIP,SIP,1,1,1.0,0.0,ticker_match,SIP
N000244,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N000245,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N000246,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N000247,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N000248,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N000249,ABB,ABBANK,1,1,1.0,0.0,ticker_match,ABB
N000250,AGG,An Gia,1,1,1.0,0.0,ticker_match,AGG
N000251,BSI,BSI,1,1,1.0,0.0,ticker_match,BSI
N000252,CRE,CRE,1,1,1.0,0.0,ticker_match,CRE
N000253,CRE,CRE,1,1,1.0,0.0,ticker_match,CRE
N000254,CRE,CRE,1,1,1.0,0.0,ticker_match,CRE
N000255,CRE,CRE,1,1,1.0,0.0,ticker_match,CRE
N000256,CRE,CRE,1,1,1.0,0.0,ticker_match,CRE
N000257,CRE,CRE,1,1,1.0,0.0,ticker_match,CRE
N000258,CTD,Coteccons,1,1,1.0,0.0,ticker_match,CTD
N000259,CTG,VietinBank,1,1,0.8,0.0,source_ticker,CTG
N000260,DBC,Dabaco,1,1,1.0,0.0,ticker_match,DBC
N000261,FCN,Fecon,1,1,1.0,0.0,ticker_match,FCN
N000262,GVR,VRG,1,1,1.0,1.0,ticker_match,GVR
N000263,HHV,Deo Ca,1,1,1.0,0.0,ticker_match,HHV
N000264,LPB,LPBank,1,1,1.0,0.0,ticker_match,LPB
N000265,LPB,LPBank,1,1,1.0,0.0,ticker_match,LPB
N000266,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N000267,NLG,Nam Long,1,1,1.0,0.0,ticker_match,NLG
N000268,OCB,OCB,1,1,1.0,0.0,ticker_match,OCB
N000269,OCB,OCB,1,2,1.0,0.0,ticker_match,OCB
N000270,OCB,OCB,1,2,1.0,0.0,ticker_match,OCB
N000271,PHR,PHR,1,1,1.0,0.0,ticker_match,PHR
N000272,PHR,PHR,1,1,1.0,0.0,ticker_match,PHR
N000273,PHR,PHR,1,1,1.0,0.0,ticker_match,PHR
N000274,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N000275,SIP,SIP,1,1,1.0,0.0,ticker_match,SIP
N000276,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N000277,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N000278,STB,Sacombank,1,1,1.0,0.0,ticker_match,STB
N000279,VPB,VPBank,1,1,1.0,0.0,ticker_match,VPB
N000280,VPB,VPBank,1,1,1.0,0.0,ticker_match,VPB
N000281,VSC,Viconship,1,1,1.0,0.0,ticker_match,VSC
N000282,VSC,Viconship,1,1,1.0,0.0,ticker_match,VSC
N000283,VSC,Viconship,1,1,1.0,0.0,ticker_match,VSC
N000284,VSC,Viconship,1,1,1.0,0.0,ticker_match,VSC
N000285,VSC,Viconship,1,1,1.0,0.0,ticker_match,VSC
N000286,ABB,ABBANK,1,1,0.95,0.0,company_name_match,ABBANK
N000287,HCM,HSC,0,1,1.0,0.0,ticker_match,HCM
N000287,AGG,An Gia,1,1,0.8,0.0,source_ticker,AGG
N000288,ANV,Nam Viet,1,1,1.0,0.0,ticker_match,ANV
N000289,CRE,CRE,1,1,1.0,0.0,ticker_match,CRE
N000290,CTG,VietinBank,1,1,1.0,0.0,ticker_match,CTG
N000291,VNM,Vinamilk,0,1,1.0,0.0,ticker_match,VNM
N000291,CTG,VietinBank,1,1,0.8,0.0,source_ticker,CTG
N000292,FMC,FMC,1,1,1.0,0.0,ticker_match,FMC
N000293,FRT,FPT Retail,1,1,1.0,0.0,ticker_match,FRT
N000294,GVR,VRG,1,1,1.0,0.0,ticker_match,GVR
N000295,GVR,VRG,1,1,1.0,0.0,ticker_match,GVR
N000296,GVR,VRG,1,1,1.0,0.0,ticker_match,GVR
N000297,HCM,HSC,1,1,0.8,0.0,source_ticker,HCM
N000298,HCM,HSC,1,1,1.0,0.0,ticker_match,HCM
N000299,HDB,HDBank,1,1,0.8,0.0,source_ticker,HDB
N000300,HHV,Deo Ca,1,1,1.0,0.0,ticker_match,HHV
N000301,HHV,Deo Ca,1,1,1.0,0.0,ticker_match,HHV
N000302,HHV,Deo Ca,1,1,1.0,0.0,ticker_match,HHV
N000303,IMP,Imexpharm,1,1,1.0,0.0,ticker_match,IMP
N000304,VNM,Vinamilk,0,1,1.0,0.0,ticker_match,VNM
N000304,KBC,Kinh Bac,1,1,0.8,0.0,source_ticker,KBC
N000305,KBC,Kinh Bac,1,1,1.0,0.0,ticker_match,KBC
N000306,LCG,LCG,1,1,1.0,0.0,ticker_match,LCG
N000307,ORS,ORS,1,1,0.8,-0.8,source_ticker,ORS
N000308,PDR,Phat Dat Realty,1,1,1.0,0.0,ticker_match,PDR
N000309,REE,REE Corporation,1,1,1.0,0.0,ticker_match,REE
N000310,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N000311,STB,Sacombank,1,1,0.95,0.0,company_name_match,Sacombank
N000312,VCI,Vietcap,1,1,1.0,0.0,ticker_match,VCI
N000313,VGI,Viettel Global,1,1,1.0,0.0,ticker_match,VGI
N000314,VIB,VIB,1,1,1.0,0.0,ticker_match,VIB
N000315,VPB,VPBank,1,1,1.0,0.0,ticker_match,VPB
N000316,AAA,AAA,1,1,1.0,0.0,ticker_match,AAA
N000317,ACB,ACB,1,1,1.0,0.0,ticker_match,ACB
N000318,ACB,ACB,1,1,1.0,0.0,ticker_match,ACB
N000319,AGG,An Gia,1,1,1.0,0.0,ticker_match,AGG
N000320,AGG,An Gia,1,1,1.0,0.0,ticker_match,AGG
N000321,BID,BIDV,1,1,1.0,0.0,ticker_match,BID
N000322,BWE,BWE,1,1,1.0,0.0,ticker_match,BWE
N000323,CMG,CMC Corporation,1,1,1.0,0.0,ticker_match,CMG
N000324,CMG,CMC Corporation,1,1,1.0,0.0,ticker_match,CMG
N000325,DGW,Digiworld,1,1,1.0,0.0,ticker_match,DGW
N000326,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N000327,DXG,Dat Xanh,1,1,0.8,0.0,source_ticker,DXG
N000328,FCN,Fecon,1,1,1.0,0.0,ticker_match,FCN
N000329,FMC,FMC,1,1,0.8,0.0,source_ticker,FMC
N000330,FPT,FPT Corporation,1,1,0.8,0.0,source_ticker,FPT
N000331,GVR,VRG,1,1,1.0,0.0,ticker_match,GVR
N000332,HDB,HDBank,1,1,1.0,0.0,ticker_match,HDB
N000333,HHV,Deo Ca,1,1,1.0,0.0,ticker_match,HHV
N000334,KBC,Kinh Bac,1,1,0.8,0.0,source_ticker,KBC
N000335,LCG,LCG,1,1,1.0,1.0,ticker_match,LCG
N000336,LCG,LCG,1,1,1.0,0.0,ticker_match,LCG
N000337,LCG,LCG,1,1,1.0,0.0,ticker_match,LCG
N000338,LPB,LPBank,1,2,1.0,0.0,ticker_match,LPB
N000339,LPB,LPBank,1,1,1.0,0.0,ticker_match,LPB
N000340,LPB,LPBank,1,1,1.0,0.0,ticker_match,LPB
N000341,MWG,Mobile World,1,1,1.0,0.0,ticker_match,MWG
N000342,MWG,Mobile World,1,1,1.0,0.0,ticker_match,MWG
N000343,MWG,Mobile World,1,1,1.0,0.0,ticker_match,MWG
N000344,NLG,Nam Long,1,1,1.0,0.0,ticker_match,NLG
N000345,NLG,Nam Long,1,1,1.0,0.0,ticker_match,NLG
N000346,PDR,Phat Dat Realty,1,1,1.0,0.0,ticker_match,PDR
N000347,QNS,Duong Quang Ngai,1,1,1.0,0.0,ticker_match,QNS
N000348,REE,REE Corporation,1,1,1.0,0.0,ticker_match,REE
N000349,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N000350,SSB,SSB,1,1,0.9,0.0,alias_match,SeABank
N000351,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N000352,VIX,VIX Securities,1,1,1.0,0.0,ticker_match,VIX
N000353,VIX,VIX Securities,1,1,1.0,0.0,ticker_match,VIX
N000354,VIX,VIX Securities,1,1,1.0,0.0,ticker_match,VIX
N000355,VPB,VPBank,1,2,1.0,0.0,ticker_match,VPB
N000356,VPB,VPBank,1,1,0.95,0.0,company_name_match,VPBank
N000357,VSC,Viconship,1,1,1.0,0.0,ticker_match,VSC
N000358,ACB,ACB,1,1,1.0,0.0,ticker_match,ACB
N000359,ACB,ACB,1,1,1.0,0.0,ticker_match,ACB
N000360,AGG,An Gia,1,1,1.0,0.0,ticker_match,AGG
N000361,AGG,An Gia,1,1,0.8,0.0,source_ticker,AGG
N000362,C4G,C4G,1,1,1.0,0.0,ticker_match,C4G
N000363,CTD,Coteccons,1,1,1.0,0.0,ticker_match,CTD
N000364,DBD,DBD,1,1,1.0,0.0,ticker_match,DBD
N000365,FCN,Fecon,1,1,1.0,0.0,ticker_match,FCN
N000366,FPT,FPT Corporation,1,1,1.0,0.0,ticker_match,FPT
N000367,FPT,FPT Corporation,1,1,1.0,0.0,ticker_match,FPT
N000368,GVR,VRG,1,1,1.0,0.0,ticker_match,GVR
N000369,HAH,Hai An,1,1,1.0,0.0,ticker_match,HAH
N000370,HDB,HDBank,1,1,1.0,0.0,ticker_match,HDB
N000371,HDG,Ha Do,1,1,1.0,0.0,ticker_match,HDG
N000372,HSG,Hoa Sen Group,1,1,1.0,0.0,ticker_match,HSG
N000373,HSG,Hoa Sen Group,1,1,1.0,0.0,ticker_match,HSG
N000374,JVC,JVC,1,1,1.0,0.0,ticker_match,JVC
N000375,KBC,Kinh Bac,1,1,1.0,0.0,ticker_match,KBC
N000376,LCG,LCG,1,1,0.8,0.0,source_ticker,LCG
N000377,LPB,LPBank,1,1,1.0,0.0,ticker_match,LPB
N000378,LPB,LPBank,1,1,1.0,0.0,ticker_match,LPB
N000379,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N000380,POW,PV Power,1,1,1.0,-1.0,ticker_match,POW
N000381,SSB,SSB,1,1,0.8,0.0,source_ticker,SSB
N000382,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N000383,STB,Sacombank,1,1,0.95,0.95,company_name_match,Sacombank
N000384,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N000385,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N000386,VIB,VIB,1,1,1.0,0.0,ticker_match,VIB
N000387,VSC,Viconship,1,1,1.0,0.0,ticker_match,VSC
N000388,VSC,Viconship,1,1,1.0,0.0,ticker_match,VSC
N000389,AGR,Agriseco,1,1,1.0,0.0,ticker_match,AGR
N000390,CMG,CMC Corporation,1,1,1.0,0.0,ticker_match,CMG
N000391,CMG,CMC Corporation,1,1,1.0,0.0,ticker_match,CMG
N000392,CMG,CMC Corporation,1,1,1.0,0.0,ticker_match,CMG
N000393,CSV,CSV,1,1,1.0,0.0,ticker_match,CSV
N000394,CTG,VietinBank,1,1,1.0,0.0,ticker_match,CTG
N000395,DBC,Dabaco,1,1,1.0,0.0,ticker_match,DBC
N000396,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N000397,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N000398,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N000399,DPM,Dam Phu My,1,1,1.0,0.0,ticker_match,DPM
N000400,DPM,Dam Phu My,1,1,1.0,0.0,ticker_match,DPM
N000401,DPM,Dam Phu My,1,1,1.0,0.0,ticker_match,DPM
N000402,DXG,Dat Xanh,1,1,1.0,0.0,ticker_match,DXG
N000403,FCN,Fecon,1,1,1.0,0.0,ticker_match,FCN
N000404,GMD,Gemadept,1,1,0.8,0.0,source_ticker,GMD
N000405,IDI,IDI,1,1,1.0,0.0,ticker_match,IDI
N000406,JVC,JVC,1,1,1.0,0.0,ticker_match,JVC
N000407,KBC,Kinh Bac,1,1,1.0,0.0,ticker_match,KBC
N000408,MSN,Masan Group,1,1,1.0,1.0,ticker_match,MSN
N000409,MSN,Masan Group,1,1,1.0,0.0,ticker_match,MSN
N000410,NKG,Nam Kim,1,2,1.0,0.0,ticker_match,NKG
N000411,PC1,PC1 Group,1,1,1.0,0.0,ticker_match,PC1
N000412,PDR,Phat Dat Realty,1,1,1.0,0.0,ticker_match,PDR
N000413,PDR,Phat Dat Realty,1,1,1.0,0.0,ticker_match,PDR
N000414,PDR,Phat Dat Realty,1,1,1.0,0.0,ticker_match,PDR
N000415,PDR,Phat Dat Realty,1,1,1.0,0.0,ticker_match,PDR
N000416,PDR,Phat Dat Realty,1,1,0.8,0.0,source_ticker,PDR
N000417,PHR,PHR,1,1,1.0,0.0,ticker_match,PHR
N000418,PPC,PPC,1,1,1.0,0.0,ticker_match,PPC
N000419,PPC,PPC,1,1,1.0,0.0,ticker_match,PPC
N000420,PPC,PPC,1,1,1.0,0.0,ticker_match,PPC
N000421,SHB,SHB,1,1,1.0,1.0,ticker_match,SHB
N000422,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N000423,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N000424,SIP,SIP,1,1,1.0,0.0,ticker_match,SIP
N000425,STB,Sacombank,1,1,0.8,0.0,source_ticker,STB
N000426,VIB,VIB,1,1,1.0,0.0,ticker_match,VIB
N000427,VND,VNDirect,1,1,1.0,0.0,ticker_match,VND
N000428,VSC,Viconship,1,1,1.0,0.0,ticker_match,VSC
N000429,BAF,BAF Viet Nam,1,1,1.0,0.0,ticker_match,BAF
N000430,BID,BIDV,1,1,1.0,0.0,ticker_match,BID
N000431,BID,BIDV,1,2,1.0,0.0,ticker_match,BID
N000432,BID,BIDV,1,1,1.0,0.0,ticker_match,BID
N000433,BSI,BSI,1,1,1.0,0.0,ticker_match,BSI
N000434,DCM,Dam Ca Mau,1,1,1.0,0.0,ticker_match,DCM
N000435,DGC,Duc Giang,1,1,1.0,0.0,ticker_match,DGC
N000436,DGC,Duc Giang,1,1,1.0,0.0,ticker_match,DGC
N000437,DGC,Duc Giang,1,1,1.0,0.0,ticker_match,DGC
N000438,DGC,Duc Giang,1,1,1.0,0.0,ticker_match,DGC
N000439,DGC,Duc Giang,1,1,1.0,0.0,ticker_match,DGC
N000440,DGC,Duc Giang,1,1,1.0,0.0,ticker_match,DGC
N000441,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N000442,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N000443,FCN,Fecon,1,1,1.0,0.0,ticker_match,FCN
N000444,FCN,Fecon,1,1,1.0,0.0,ticker_match,FCN
N000445,FTS,FPTS,1,1,1.0,0.0,ticker_match,FTS
N000446,FTS,FPTS,1,1,1.0,0.0,ticker_match,FTS
N000447,FTS,FPTS,1,1,1.0,0.0,ticker_match,FTS
N000448,HAH,Hai An,1,1,1.0,0.0,ticker_match,HAH
N000449,HDG,Ha Do,1,1,1.0,0.0,ticker_match,HDG
N000450,HDG,Ha Do,1,1,1.0,-1.0,ticker_match,HDG
N000451,HSG,Hoa Sen Group,1,1,1.0,0.0,ticker_match,HSG
N000452,IJC,IJC,1,1,1.0,0.0,ticker_match,IJC
N000453,IJC,IJC,1,1,1.0,0.0,ticker_match,IJC
